RENDER,224
TOTAL_FRAME,347
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,219
TOTAL_FRAME,343
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,227
TOTAL_FRAME,350
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,235
TOTAL_FRAME,357
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,230
TOTAL_FRAME,358
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,256
TOTAL_FRAME,382
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,221
TOTAL_FRAME,388
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,221
TOTAL_FRAME,349
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,227
TOTAL_FRAME,351
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,91
RENDER,223
TOTAL_FRAME,359
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,84
RENDER,212
TOTAL_FRAME,339
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,211
TOTAL_FRAME,335
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,198
TOTAL_FRAME,321
INPUT_HANDLING,29
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,226
TOTAL_FRAME,380
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,216
TOTAL_FRAME,340
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,216
TOTAL_FRAME,341
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,103
RENDER,230
TOTAL_FRAME,376
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,93
RENDER,238
TOTAL_FRAME,375
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,84
RENDER,224
TOTAL_FRAME,351
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,207
TOTAL_FRAME,334
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,220
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,221
TOTAL_FRAME,349
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,225
TOTAL_FRAME,350
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,234
TOTAL_FRAME,360
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,88
RENDER,236
TOTAL_FRAME,370
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,85
RENDER,222
TOTAL_FRAME,351
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,244
TOTAL_FRAME,370
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,85
RENDER,222
TOTAL_FRAME,351
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,84
RENDER,215
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,231
TOTAL_FRAME,356
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,216
TOTAL_FRAME,340
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,208
TOTAL_FRAME,331
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,211
TOTAL_FRAME,333
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,195
TOTAL_FRAME,317
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,210
TOTAL_FRAME,335
INPUT_HANDLING,228
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,231
TOTAL_FRAME,588
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,219
TOTAL_FRAME,343
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,217
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,219
TOTAL_FRAME,345
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,223
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,158
TOTAL_FRAME,282
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,215
TOTAL_FRAME,339
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,219
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,242
TOTAL_FRAME,366
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,238
TOTAL_FRAME,364
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,143
RENDER,215
TOTAL_FRAME,402
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,220
TOTAL_FRAME,343
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,208
TOTAL_FRAME,332
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,221
TOTAL_FRAME,345
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,84
RENDER,219
TOTAL_FRAME,395
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,218
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,217
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,222
TOTAL_FRAME,347
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,225
TOTAL_FRAME,349
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,210
TOTAL_FRAME,334
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,238
TOTAL_FRAME,362
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,247
TOTAL_FRAME,373
INPUT_HANDLING,123
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,210
TOTAL_FRAME,461
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,218
TOTAL_FRAME,343
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,215
TOTAL_FRAME,339
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,223
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,212
TOTAL_FRAME,334
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,233
TOTAL_FRAME,358
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,239
TOTAL_FRAME,365
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,265
TOTAL_FRAME,389
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,218
TOTAL_FRAME,341
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,218
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,221
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,215
TOTAL_FRAME,338
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,98
RENDER,219
TOTAL_FRAME,362
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,217
TOTAL_FRAME,341
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,216
TOTAL_FRAME,339
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,95
RENDER,218
TOTAL_FRAME,355
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,227
TOTAL_FRAME,350
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,231
TOTAL_FRAME,355
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,226
TOTAL_FRAME,353
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,208
TOTAL_FRAME,332
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,109
RENDER,192
TOTAL_FRAME,345
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,194
TOTAL_FRAME,317
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,181
TOTAL_FRAME,302
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,185
TOTAL_FRAME,306
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,184
TOTAL_FRAME,309
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,202
TOTAL_FRAME,325
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,172
TOTAL_FRAME,295
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,84
RENDER,213
TOTAL_FRAME,341
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,266
TOTAL_FRAME,391
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,181
TOTAL_FRAME,304
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,182
TOTAL_FRAME,306
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,197
TOTAL_FRAME,319
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,78
RENDER,183
TOTAL_FRAME,304
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,157
TOTAL_FRAME,281
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,184
TOTAL_FRAME,363
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,184
TOTAL_FRAME,309
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,182
TOTAL_FRAME,305
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,192
TOTAL_FRAME,314
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,199
TOTAL_FRAME,323
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,205
TOTAL_FRAME,347
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,99
RENDER,230
TOTAL_FRAME,373
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,84
RENDER,200
TOTAL_FRAME,327
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,200
TOTAL_FRAME,326
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,200
TOTAL_FRAME,325
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,206
TOTAL_FRAME,331
INPUT_HANDLING,43
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,222
TOTAL_FRAME,395
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,226
TOTAL_FRAME,352
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,226
TOTAL_FRAME,354
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,87
RENDER,232
TOTAL_FRAME,364
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,217
TOTAL_FRAME,394
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,216
TOTAL_FRAME,340
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,219
TOTAL_FRAME,341
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,217
TOTAL_FRAME,340
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,227
TOTAL_FRAME,352
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,216
TOTAL_FRAME,341
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,218
TOTAL_FRAME,343
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,215
TOTAL_FRAME,339
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,220
TOTAL_FRAME,343
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,222
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,102
RENDER,258
TOTAL_FRAME,406
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,101
RENDER,236
TOTAL_FRAME,397
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,232
TOTAL_FRAME,358
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,93
RENDER,242
TOTAL_FRAME,381
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,89
RENDER,240
TOTAL_FRAME,373
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,236
TOTAL_FRAME,359
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,114
RENDER,204
TOTAL_FRAME,361
INPUT_HANDLING,75
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,218
TOTAL_FRAME,425
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,84
RENDER,236
TOTAL_FRAME,364
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,137
RENDER,209
TOTAL_FRAME,391
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,216
TOTAL_FRAME,339
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,221
TOTAL_FRAME,347
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,216
TOTAL_FRAME,341
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,220
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,221
TOTAL_FRAME,345
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,223
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,211
TOTAL_FRAME,333
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,220
TOTAL_FRAME,348
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,79
RENDER,217
TOTAL_FRAME,338
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,78
RENDER,244
TOTAL_FRAME,386
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,99
RENDER,224
TOTAL_FRAME,383
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,219
TOTAL_FRAME,345
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,222
TOTAL_FRAME,347
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,219
TOTAL_FRAME,343
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,192
TOTAL_FRAME,316
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,227
TOTAL_FRAME,351
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,231
TOTAL_FRAME,355
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,278
TOTAL_FRAME,404
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,88
RENDER,263
TOTAL_FRAME,397
INPUT_HANDLING,118
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,253
TOTAL_FRAME,501
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,446
TOTAL_FRAME,573
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,88
RENDER,347
TOTAL_FRAME,481
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,94
RENDER,232
TOTAL_FRAME,370
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,85
RENDER,347
TOTAL_FRAME,474
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,225
TOTAL_FRAME,349
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,230
TOTAL_FRAME,354
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,439
TOTAL_FRAME,562
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,99
RENDER,243
TOTAL_FRAME,392
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,90
RENDER,225
TOTAL_FRAME,361
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,89
RENDER,253
TOTAL_FRAME,388
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,90
RENDER,256
TOTAL_FRAME,391
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,87
RENDER,234
TOTAL_FRAME,365
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,99
RENDER,212
TOTAL_FRAME,361
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,125
RENDER,287
TOTAL_FRAME,465
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,110
RENDER,283
TOTAL_FRAME,441
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,128
RENDER,289
TOTAL_FRAME,486
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,89
RENDER,236
TOTAL_FRAME,371
INPUT_HANDLING,133
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,84
RENDER,233
TOTAL_FRAME,498
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,226
TOTAL_FRAME,351
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,83
RENDER,218
TOTAL_FRAME,344
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,225
TOTAL_FRAME,349
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,219
TOTAL_FRAME,341
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,201
TOTAL_FRAME,325
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,222
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,264
TOTAL_FRAME,391
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,105
RENDER,241
TOTAL_FRAME,391
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,221
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,217
TOTAL_FRAME,341
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,236
TOTAL_FRAME,362
INPUT_HANDLING,3
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,207
TOTAL_FRAME,342
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,223
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,240
TOTAL_FRAME,364
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,82
RENDER,238
TOTAL_FRAME,364
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,111
RENDER,222
TOTAL_FRAME,398
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,223
TOTAL_FRAME,346
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,218
TOTAL_FRAME,343
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,81
RENDER,196
TOTAL_FRAME,321
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,80
RENDER,224
TOTAL_FRAME,346
INPUT_HANDLING,311
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,90
RENDER,223
TOTAL_FRAME,674
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,89
RENDER,241
TOTAL_FRAME,375
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,90
RENDER,241
TOTAL_FRAME,376
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,88
RENDER,236
TOTAL_FRAME,370
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,89
RENDER,240
TOTAL_FRAME,375
INPUT_HANDLING,2
FIXED_UPDATE,0
EDITOR_UPDATE,0
IMGUI_UPDATE,89
RENDER,268
